target,platform,amount
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,aura,3724.9682
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,balancer,1221.9604
0xFc3f916C28f32DEBA1cc04b1F6011F28a691134c,aura,0
0xFc3f916C28f32DEBA1cc04b1F6011F28a691134c,balancer,592.2085
0x79eF6103A513951a3b25743DB509E267685726B7,aura,0
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,9847.6971
0xCD19892916929F013930ed628547Cc1F439b230e,aura,1663.6154
0xCD19892916929F013930ed628547Cc1F439b230e,balancer,190.6369
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,4185.1440
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,1452.1926
0x6A58e7C904eCF991A3183d28FC73bE90732B7a30,aura,0
0x6A58e7C904eCF991A3183d28FC73bE90732B7a30,balancer,0
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,aura,0
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,balancer,0
0x03ac2920378A51d6CA78813b1d7578Dab08d3760,aura,1083.7924
0x03ac2920378A51d6CA78813b1d7578Dab08d3760,balancer,0.0000
0x0021e01B9fAb840567a8291b864fF783894EabC6,aura,2553.0384
0x0021e01B9fAb840567a8291b864fF783894EabC6,balancer,635.6277
0x4B14d90f76FCF4D69CbCCdf87643E5DD7815D21A,aura,0
0x4B14d90f76FCF4D69CbCCdf87643E5DD7815D21A,balancer,0
0xF6A7ad46b00300344C7d4739C0518db70e722DC4,aura,0
0xF6A7ad46b00300344C7d4739C0518db70e722DC4,balancer,510.9592
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,aura,7319.8185
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,balancer,3020.5141
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,aura,2627.4013
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,balancer,672.8326
0x80A423a65a6a630943D9A34b8b78943af00c98cD,aura,0
0x80A423a65a6a630943D9A34b8b78943af00c98cD,balancer,0
0x0BcDb6d9b27Bd62d3De605393902C7d1a2c71Aab,aura,1460.9359
0x0BcDb6d9b27Bd62d3De605393902C7d1a2c71Aab,balancer,89.2334
0x253ED65fff980AEE7E94a0dC57BE304426048b35,aura,2571.3452
0x253ED65fff980AEE7E94a0dC57BE304426048b35,balancer,644.7868
0x146b6030E6d6a6398B918E9854652a71C9537180,aura,1011.1109
0x146b6030E6d6a6398B918E9854652a71C9537180,balancer,0.0000
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,9538.9046
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,4130.7536
0x2C2179abce3413E27BDA6917f60ae37F96D01826,aura,3016.2967
0x2C2179abce3413E27BDA6917f60ae37F96D01826,balancer,867.4023
0x80f129622dC60f5A7De85cBc98F7e3a99b09E57f,aura,0
0x80f129622dC60f5A7De85cBc98F7e3a99b09E57f,balancer,0
0x10a361766e64D7983a97202ac3a0F4cee06Eb717,aura,0
0x10a361766e64D7983a97202ac3a0F4cee06Eb717,balancer,0
0x70754AB20c63cc65Ea12206CF28342723d731aC6,aura,0
0x70754AB20c63cc65Ea12206CF28342723d731aC6,balancer,0
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,aura,3457.7246
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,balancer,1088.2548
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,aura,1649.3644
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,balancer,183.5071
0xB002073210698B0852E34DA6A5e432a04D299205,aura,0
0xB002073210698B0852E34DA6A5e432a04D299205,balancer,0
0xe77D45b5dE97aC7717E4EdE6bE16E3D805fF02A5,aura,0
0xe77D45b5dE97aC7717E4EdE6bE16E3D805fF02A5,balancer,0
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,aura,1326.4023
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,balancer,21.9246
0xee01c0d9c0439c94D314a6ecAE0490989750746C,aura,0
0xee01c0d9c0439c94D314a6ecAE0490989750746C,balancer,0
0xA71Adac76A2e34f8F988Fa6992E3bDAd08D92C01,aura,0
0xA71Adac76A2e34f8F988Fa6992E3bDAd08D92C01,balancer,599.6078
0xdf54d2Dd06F8Be3B0c4FfC157bE54EC9cca91F3C,aura,0
0xdf54d2Dd06F8Be3B0c4FfC157bE54EC9cca91F3C,balancer,0
0x4D4264aebf65Bb1727bb5438E0b2Aaf86186DA50,aura,0
0x4D4264aebf65Bb1727bb5438E0b2Aaf86186DA50,balancer,0
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,aura,0
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,balancer,0
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,aura,3764.5216
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,balancer,1241.7494
0x15C84754c7445D0DF6c613f1490cA07654347c1B,aura,3079.0503
0x15C84754c7445D0DF6c613f1490cA07654347c1B,balancer,898.7985
0xF22BbdAd6B3Dd9314BdF97724DF32b09Ff95C216,aura,1376.4037
0xF22BbdAd6B3Dd9314BdF97724DF32b09Ff95C216,balancer,46.9409
0xc6b65bc6bF4a5fF4D90fDf7f568cBF8C99419DA1,aura,0
0xc6b65bc6bF4a5fF4D90fDf7f568cBF8C99419DA1,balancer,0
0xBB034E493eBF45F874e038Ae76576Df9Cc1137e5,aura,0
