pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xab99a3e856deb448ed99713dfce62f937e2d4d74000000000000000000000118,base,weETH/wETH,3570.9780,333.9295,194.7913,104.8876,0.0000,0.0000,0.0000,-299.6789,0,1733375649
0x54d86e177cdc664b5f9b17eb5fd6a76fa529e466000200000000000000000199,base,ECLP-cbETH-wstETH,3517.1079,22.0707,12.8745,6.9324,0.0000,0.0000,0.0000,-19.8069,0,1733384841
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,1.0612,12.6790,7.3960,3.9825,0.0000,0.0000,0.0000,-11.3785,0,1733402861
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,44.9595,3251.5245,2907.1876,1565.4087,4472.5963,3393.9008,1078.6955,0.0000,0,1733414547
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,44.8489,381.5138,341.1114,183.6754,524.7868,0.0000,524.7868,0.0000,0,1733411487
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,0.5538,18667.8760,8417.8875,4532.7086,14162.5984,10004.4548,4158.1435,1212.0022,0,1733415456
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,3549.5503,3657.8031,1649.4097,888.1437,2775.0343,2270.7545,504.2798,237.4810,0,1733377273
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,3601.0695,3092.1358,1394.3338,750.7951,2345.8843,1979.3034,366.5809,200.7553,0,1733407258
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,3525.7453,2217.1745,999.7884,538.3476,1682.0849,1528.4936,153.5913,143.9489,0,1733408951
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,3581.0089,1630.2771,735.1393,395.8442,1236.8285,1236.8285,0.0000,105.8449,0,1733414450
