,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,1736.24,1225.0147,659.6233,1891.2355,1891.2356,0,6.5975,0,2024-12-18 07:23:35+00:00
0x4216d5900a6109bba48418b5e2ab6cc4e61cf4770000000000000000000006a1,mainnet,trenSTETH,1362.94,961.6306,517.8011,1484.6106,1484.6106,0,5.1789,0,2024-12-17 05:48:35+00:00
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,1346.84,950.2712,511.6845,1467.0734,1467.0736,0,5.1177,0,2024-12-19 02:31:47+00:00
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,562.45,396.8400,213.6831,612.6604,0,612.6605,2.1373,0,2024-12-17 08:44:47+00:00
0x1d13531bf6344c102280ce4c458781fbf14dad140000000000000000000006df,mainnet,tETH/wstETH,161.41,113.8838,61.3221,0,0,0,-175.2059,0,2024-12-17 13:14:11+00:00
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,111.26,78.5002,42.2693,0,0,0,-120.7695,0,2024-12-08 08:06:35+00:00
0xe7e2c68d3b13d905bbb636709cf4dfd21076b9d20000000000000000000005ca,mainnet,swETH-WETH-BPT,78.44,55.3438,29.8005,0,0,0,-85.1443,0,2024-12-14 23:18:47+00:00
0x8d93b853849b9884e2bb413444ec23eb5366ee910002000000000000000006b3,mainnet,ECLP-sUSDe-GYD,48.07,33.9161,18.2625,0,0,0,-52.1786,0,2024-12-14 15:21:59+00:00
0xabc7d08ef73fe3fb67efd900f4471cca788b089900000000000000000000069d,mainnet,B-baoETH-rETH-BPT,40.40,28.5045,15.3486,0,0,0,-43.8530,0,2024-11-26 01:41:35+00:00
0x8296057edb832feac03269e9fce8304ebcbabcaf00000000000000000000069c,mainnet,B-baoETH-wstETH-BPT,39.59,27.9330,15.0408,0,0,0,-42.9738,0,2024-12-15 05:38:35+00:00
0xc683955059e98350de4e5dc1c75971bd640829bb0002000000000000000006e1,mainnet,ECLP-cbETH-wstETH,21.30,15.0283,8.0922,0,0,0,-23.1205,0,2024-12-16 22:28:11+00:00
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-10-12 07:25:47+00:00
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-12-10 16:50:47+00:00
0x740a691bd31c4176bcb6b8a7a40f1a723537d99d0000000000000000000006b6,mainnet,cdcETH/wstETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-12-10 21:50:11+00:00
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-12-17 06:41:59+00:00
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,6604.12,14676.8879,7902.9396,22579.8275,15334.7787,7245.0488,0,0,2024-12-15 12:42:30+00:00
0x4c42b5057a8663e2b1ac21685d1502c937a0381700020000000000000000019c,base,ECLP-WETH-USDC,6633.06,3797.0547,2044.5679,6068.4204,4121.2841,1947.1363,226.7977,0,2024-12-15 21:22:53+00:00
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,2863.28,1639.0672,882.5746,2619.5431,1779.0266,840.5165,97.9013,0,2024-12-18 23:30:11+00:00
0xab99a3e856deb448ed99713dfce62f937e2d4d74000000000000000000000118,base,weETH/wETH,333.93,191.1562,102.9303,0,0,0,-294.0864,0,2024-12-18 13:51:41+00:00
0x54d86e177cdc664b5f9b17eb5fd6a76fa529e466000200000000000000000199,base,ECLP-cbETH-wstETH,22.08,12.6396,6.8059,0,0,0,-19.4455,0,2024-12-19 01:49:19+00:00
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,12.68,7.2586,3.9085,0,0,0,-11.1671,0,2024-12-19 03:24:35+00:00
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,3251.52,2907.1902,1565.4101,4472.6003,3393.9038,1078.6965,0,0,2024-12-18 21:45:31+00:00
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,381.51,341.1088,183.6740,524.7828,0,524.7828,0,0,2024-12-17 18:08:07+00:00
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,19093.06,8078.0173,4349.7016,13512.7249,9485.7237,4027.0011,1085.0059,0,2024-12-19 04:51:31+00:00
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,3657.63,1547.4941,833.2661,2588.6132,2066.7641,521.8495,207.8530,0,2024-12-18 16:41:15+00:00
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,3092.14,1308.2429,704.4385,2188.3992,1794.9639,393.4349,175.7178,0,2024-12-19 01:01:49+00:00
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,2217.17,938.0549,505.1065,1569.1570,1374.4141,194.7426,125.9957,0,2024-12-18 13:04:29+00:00
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,50ANKR/50ankrETH,2111.57,893.3769,481.0491,1494.4205,1323.6581,170.7627,119.9945,0,2024-10-02 23:13:03+00:00
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,1630.28,689.7496,371.4036,1153.7976,1153.7975,0,92.6444,0,2024-12-18 22:00:41+00:00
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,1484.27,627.9747,338.1402,1050.4619,1050.4616,0,84.3470,0,2024-12-18 14:47:17+00:00
0xab297f94235de777b85024ed1208ff43852385d90000000000000000000005bb,arbitrum,wUSDL/GHO,1247.29,527.7117,284.1524,882.7441,0,882.7440,70.8800,0,2024-12-09 10:28:23+00:00
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,1176.81,497.8925,268.0960,832.8634,0,832.8635,66.8749,0,2024-12-18 00:42:12+00:00
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,1106.42,468.1114,252.0600,783.0464,0,783.0462,62.8749,0,2024-12-18 19:16:03+00:00
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,965.94,408.6762,220.0564,683.6245,0,683.6244,54.8918,0,2024-12-10 03:50:46+00:00
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,687.86,291.0243,156.7054,0,0,0,-447.7297,0,2024-12-19 01:10:59+00:00
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,675.37,285.7400,153.8600,0,0,0,-439.6000,0,2024-12-16 20:14:15+00:00
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,529.78,224.1428,120.6923,0,0,0,-344.8351,0,2024-12-11 14:25:03+00:00
0x7b54c44fbe6db6d97fd22b8756f89c0af16202cc00000000000000000000053c,arbitrum,ETHx/wstETH,419.34,177.4171,95.5323,0,0,0,-272.9494,0,2024-12-16 13:48:05+00:00
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL-BPT,366.24,154.9512,83.4353,0,0,0,-238.3865,0,2024-12-11 00:03:14+00:00
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,154.62,65.4176,35.2249,0,0,0,-100.6425,0,2024-12-18 10:12:23+00:00
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,129.10,54.6205,29.4110,0,0,0,-84.0315,0,2024-12-17 08:43:22+00:00
0x38161e9efb8de52d00a1eb0f773223fd28fdd7c20002000000000000000005a0,arbitrum,ECLP-GHO-USDe-rh,122.72,51.9212,27.9576,0,0,0,-79.8787,0,2024-12-17 03:10:18+00:00
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,66.36,28.0760,15.1179,0,0,0,-43.1939,0,2024-12-18 21:14:27+00:00
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,54.81,23.1894,12.4866,0,0,0,-35.6760,0,2024-12-18 18:30:50+00:00
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,42.43,17.9516,9.6662,0,0,0,-27.6178,0,2024-12-19 04:41:09+00:00
0xa899c63ba9ff275d6bfc83e43ee8e58ff6987584000200000000000000000594,arbitrum,ECLP-rETH-wstETH,27.33,11.5630,6.2262,0,0,0,-17.7892,0,2024-12-02 14:05:25+00:00
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,22.66,9.5871,5.1623,0,0,0,-14.7494,0,2024-12-19 06:11:31+00:00
0x8d58755ca11d2c7273fed72aeb637e38a66c228c00000000000000000000058c,arbitrum,sUSX/USDC,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-11-20 12:20:15+00:00
